1748234890.901000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.100000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.200000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.601000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.700000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.801000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.900000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.101000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.200000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.301000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.601000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.700000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.800000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.900000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.100000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.201000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.600000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.700000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.800000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234893.900000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.100000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.200000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.600000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.700000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.801000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234894.901000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.100000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.201000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.401000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.600000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.701000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.800000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234895.900000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.101000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.201000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.600000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.701000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.801000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234896.900000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.000000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.100000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.200000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.300000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.400000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.500000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.600000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234897.700000,-4.000000,15.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
