1748234890.901000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.000000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.100000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.200000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.300000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.400000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.501000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.600000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.701000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.801000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234891.900000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.001000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.100000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.201000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.300000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.400000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.501000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.600000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1748234892.700000,29.000000,34.052559,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
